sum, 3.244, 3.244, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, CCH
sum, 1.2196, 1.2196, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, cch
max, 2.059, 2.059, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 2.7565, 0.6258, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 3.4462, 0.0273, xx, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cCH
max, 1.5847, 1.5847, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cCH
sum, 3.1573, 3.1573, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
max, 1.8949, 1.8949, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 1.6174, 1.6174, xx, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 1.8586, 0.8389, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 1.9165, 1.9165, xx, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cch
sum, 3.0796, 3.0796, xx, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, CCH
max, 2.5297, 2.5297, t, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, cch
max, 1.4941, 0.6538, t, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
sum, 3.2395, 3.2395, xx, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, CCH
sum, 3.2926, 3.2926, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 1.7752, 1.7752, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, cch
max, 1.0552, 1.0552, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 2.1172, 0.2324, t, t, xx, xx, xx, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
max, 1.4677, 1.4677, t, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, cch
max, 1.0243, 0.6755, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 2.6944, 0.9119, xx, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cCH
max, 2.4004, 0.2711, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 3.7687, 3.7687, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, CCH
max, 1.3999, 0.3955, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 1.9876, 1.9876, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 1.6009, 1.6009, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cCH
sum, 3.1018, 0.8522, xx, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cCH
sum, 3.9394, 3.9394, xx, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, CCH
max, 2.1769, 2.1769, xx, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, cch
max, 3.7369, 3.7369, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 3.6214, 0.0619, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cch
sum, 1.708, 1.708, xx, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, cCH
max, 1.7719, 0.4441, xx, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 3.3532, 3.3532, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 1.3483, 1.3483, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 1.39, 1.39, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 2.4385, 2.4385, xx, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, cch
max, 3.6076, 3.6076, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
max, 2.2915, 2.2915, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 2.7685, 2.7685, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 2.0254, 2.0254, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 3.3466, 0.3139, t, t, xx, xx, xx, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
sum, 1.018, 0.3136, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cch
max, 2.2984, 2.2984, xx, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cCH
sum, 1.0633, 0.246, t, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
sum, 1.9963, 1.9963, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cCH
max, 1.1671, 0.9235, xx, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 1.5379, 0.409, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cch
max, 1.3234, 1.3234, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 2.083, 0.0327, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 2.7478, 2.7478, xx, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, cCH
sum, 2.2456, 0.4079, xx, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 2.3989, 2.3989, xx, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 3.7048, 3.7048, xx, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, Cch
max, 2.569, 0.2817, xx, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 2.4874, 0.9572, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cCH
sum, 3.5356, 3.5356, xx, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, Cch
max, 2.4748, 2.4748, xx, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, cch
max, 3.9406, 3.9406, xx, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 1.8229, 1.8229, t, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, cch
sum, 1.7146, 1.7146, t, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, cch
max, 2.2912, 2.2912, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, cch
max, 3.2329, 3.2329, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, Cch
sum, 2.9011, 0.013, xx, t, xx, xx, xx, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 2.8594, 2.8594, t, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, cch
sum, 2.4115, 2.4115, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 3.193, 3.193, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
max, 3.682, 0.3118, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 2.7661, 2.7661, xx, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
max, 3.9076, 3.9076, xx, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 2.2465, 0.6062, xx, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 2.5639, 0.7341, t, t, xx, xx, xx, t, t, xx, t, xx, xx, xx, xx, xx, t, cCH
sum, 3.1378, 3.1378, xx, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, Cch
sum, 1.5397, 0.9799, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 1.0312, 1.0312, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 3.0547, 3.0547, t, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, CCH
sum, 3.7711, 3.7711, xx, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 1.9813, 0.0981, t, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 3.388, 0.7094, t, t, xx, xx, xx, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 3.5515, 3.5515, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 2.8564, 2.8564, xx, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cCH
sum, 3.2506, 3.2506, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 3.2902, 3.2902, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 1.7548, 1.7548, xx, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cCH
max, 3.4684, 0.8966, t, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 2.9191, 0.4257, xx, t, xx, xx, xx, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 3.3127, 0.9006, xx, t, xx, xx, xx, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 1.4383, 0.1692, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 2.4331, 0.733, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cCH
max, 3.1384, 0.6604, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 3.1165, 3.1165, xx, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 1.9849, 1.9849, xx, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, cCH
sum, 2.7976, 2.7976, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cch
sum, 1.9063, 1.9063, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 1.759, 1.759, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 3.8137, 3.8137, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 3.7057, 0.3455, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 3.9562, 0.552, t, t, xx, xx, xx, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
sum, 1.1563, 0.8825, t, xx, xx, xx, xx, t, t, xx, t, t, xx, xx, xx, xx, f, cCH
sum, 3.5335, 0.3999, t, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cCH
max, 2.233, 0.683, xx, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 2.5336, 0.9146, xx, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 3.5872, 0.1488, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 1.3693, 0.8239, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cch
sum, 3.688, 3.688, t, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, CCH
max, 3.0658, 0.483, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 1.8703, 1.8703, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
max, 3.9022, 3.9022, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
sum, 3.8173, 0.9957, xx, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cCH
sum, 1.363, 1.363, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 2.9179, 2.9179, t, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, cCH
max, 1.2799, 0.4779, t, t, xx, xx, xx, t, t, xx, t, xx, xx, xx, xx, xx, t, cCH
max, 2.5012, 2.5012, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 2.3959, 2.3959, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cch
max, 1.0042, 0.1936, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 1.0069, 0.5464, t, t, xx, xx, xx, t, t, xx, t, xx, xx, xx, xx, xx, t, cCH
max, 3.2185, 3.2185, t, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, CCH
sum, 2.1793, 0.7812, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 1.5247, 1.5247, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 2.1937, 2.1937, t, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, cch
sum, 2.2576, 2.2576, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cCH
sum, 2.2663, 0.7898, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 2.3569, 2.3569, t, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, cch
max, 1.1764, 1.1764, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 2.5645, 0.9617, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 1.9228, 1.9228, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 2.2765, 2.2765, xx, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, cch
max, 3.5032, 3.5032, xx, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, Cch
max, 3.9319, 3.9319, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, Cch
sum, 1.6432, 0.8289, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 1.1431, 0.3181, t, t, xx, xx, xx, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 1.0861, 1.0861, t, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, cch
sum, 3.8038, 3.8038, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
sum, 1.2412, 0.3181, t, t, xx, xx, xx, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 1.4968, 0.8475, t, t, xx, xx, xx, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 1.2649, 0.1725, t, xx, xx, xx, xx, t, t, xx, t, t, xx, xx, xx, xx, f, cCH
max, 3.6904, 3.6904, t, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, CCH
sum, 3.6622, 0.9611, t, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
max, 1.2478, 1.2478, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 1.5004, 0.6641, xx, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cch
max, 3.8665, 3.8665, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
sum, 3.0724, 3.0724, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
sum, 3.0091, 0.5498, xx, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cCH
max, 3.7774, 3.7774, xx, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, CCH
sum, 1.4056, 0.2101, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cch
sum, 2.3494, 0.4734, xx, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 2.8522, 2.8522, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, cch
max, 3.3196, 3.3196, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 3.2263, 3.2263, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 1.4401, 0.2099, xx, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 3.7399, 3.7399, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 2.9371, 2.9371, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
max, 1.8745, 1.8745, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
max, 1.9048, 1.9048, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 2.6359, 0.0089, xx, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 1.2352, 1.2352, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
max, 3.5752, 0.921, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cch
max, 2.8885, 2.8885, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 1.255, 0.1621, xx, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 3.7705, 3.7705, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 1.9873, 0.2568, xx, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 3.2287, 3.2287, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 2.7616, 0.5577, t, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 3.2692, 0.5183, xx, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 2.7499, 0.1397, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 3.7135, 0.9582, t, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
sum, 2.9398, 0.2556, xx, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 3.9367, 3.9367, xx, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, CCH
max, 3.7702, 3.7702, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
sum, 3.112, 0.9115, xx, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cCH
max, 1.6156, 0.6345, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 1.9519, 1.9519, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 1.1776, 1.1776, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 2.7436, 2.7436, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
max, 3.5101, 3.5101, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 2.866, 2.866, t, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, cch
sum, 3.1282, 0.6398, xx, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
sum, 1.9531, 1.9531, t, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, cch
sum, 3.1231, 0.031, xx, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 1.1389, 1.1389, t, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, cch
sum, 2.9926, 2.9926, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cCH
max, 3.8797, 3.8797, xx, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, CCH
max, 2.5924, 0.1903, xx, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 1.372, 0.0097, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 3.6997, 0.9028, xx, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
sum, 1.6666, 0.8338, t, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
max, 1.6015, 1.6015, xx, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, cch
max, 3.1966, 3.1966, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, CCH
max, 2.32, 2.32, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cch
max, 3.5026, 0.9947, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cch
max, 2.6173, 0.1729, xx, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 3.538, 0.3939, xx, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
sum, 2.5378, 0.2597, xx, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 2.4571, 2.4571, xx, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cch
sum, 2.797, 2.797, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 2.1571, 0.9065, t, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 3.6724, 3.6724, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
sum, 1.081, 1.081, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 3.5245, 3.5245, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
max, 2.7544, 2.7544, t, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, cch
sum, 2.3575, 0.4571, t, xx, xx, xx, t, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 2.476, 2.476, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cch
sum, 1.6579, 1.6579, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cch
max, 1.1488, 1.1488, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
max, 1.0474, 0.235, xx, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cCH
max, 2.9422, 0.2696, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cch
max, 3.3604, 3.3604, xx, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 2.5519, 0.0654, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 3.8353, 0.932, t, xx, xx, xx, t, t, t, xx, t, t, xx, xx, xx, xx, f, cch
max, 3.1267, 3.1267, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 2.7421, 0.3015, t, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
sum, 2.0812, 2.0812, t, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, cch
sum, 1.7167, 0.0098, t, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 1.3504, 1.3504, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 1.4887, 0.4442, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 2.2273, 2.2273, xx, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, cCH
max, 2.3482, 2.3482, xx, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
max, 2.8399, 2.8399, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 3.1624, 0.4776, t, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cch
max, 1.2187, 0.3479, t, t, xx, xx, xx, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 3.8437, 3.8437, t, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, CCH
sum, 3.3736, 0.6843, t, xx, xx, xx, xx, t, t, xx, t, t, t, xx, xx, xx, f, cch
max, 3.4117, 3.4117, xx, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 3.2155, 3.2155, t, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, Cch
max, 1.8517, 1.8517, t, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, cch
sum, 3.1609, 3.1609, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 3.2824, 0.717, t, t, xx, xx, xx, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 2.0185, 2.0185, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 3.9262, 3.9262, xx, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
sum, 2.2312, 2.2312, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 1.2262, 1.2262, xx, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, cch
max, 2.2558, 2.2558, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, cch
sum, 3.5503, 0.845, t, t, xx, xx, t, t, t, xx, t, xx, xx, xx, xx, xx, t, cCH
max, 3.4999, 3.4999, t, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, CCH
sum, 1.9828, 1.9828, xx, t, t, xx, xx, t, t, f, t, xx, t, xx, xx, t, t, cch
max, 3.5026, 3.5026, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 1.0147, 1.0147, xx, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, cCH
max, 2.8828, 2.8828, xx, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 3.8014, 0.2584, t, t, xx, xx, xx, t, t, xx, t, xx, xx, xx, xx, xx, t, cCH
max, 3.0181, 0.4496, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 3.0427, 3.0427, t, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, Cch
max, 1.8712, 1.8712, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 1.0405, 1.0405, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cch
sum, 3.871, 3.871, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 3.9121, 3.9121, t, t, t, xx, t, t, t, f, t, xx, t, xx, xx, t, t, CCH
max, 2.1109, 2.1109, t, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, cch
max, 2.4628, 0.6302, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 1.0285, 1.0285, t, xx, t, xx, xx, t, t, f, t, t, xx, xx, xx, t, f, cch
sum, 3.2326, 3.2326, xx, t, t, xx, xx, t, t, f, t, xx, xx, xx, xx, t, t, Cch
sum, 2.2768, 2.2768, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, cch
sum, 3.8848, 0.5261, xx, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
max, 3.2344, 3.2344, t, xx, t, xx, xx, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 2.8045, 0.1511, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 2.6728, 2.6728, xx, t, t, xx, t, t, t, f, t, xx, xx, xx, xx, t, t, cch
sum, 3.325, 0.5667, t, t, xx, xx, t, t, t, xx, t, xx, t, xx, xx, xx, t, cch
sum, 3.8611, 3.8611, t, xx, t, xx, t, t, t, f, t, t, t, xx, xx, t, f, CCH
sum, 2.3611, 2.3611, t, xx, t, xx, t, t, t, f, t, t, xx, xx, xx, t, f, cch
sum, 2.0179, 0.7862, t, xx, xx, xx, xx, t, t, xx, t, t, xx, xx, xx, xx, f, cch
